Image Name,Caption
bottle_train_good_000.png,Warm up your hands and feet.
bottle_train_good_001.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_002.png,Warm up your hands and feet.
bottle_train_good_003.png,The man in the blue shirt is standing in front of a large rock.
bottle_train_good_004.png,A man in a blue shirt is standing in a cave.
bottle_train_good_005.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_006.png,The man in the blue shirt is looking at the camera while holding a camera.
bottle_train_good_007.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_008.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_009.png,Major League Baseball player in a blue shirt is looking at a camera.
bottle_train_good_010.png,Warm up your hands and feet.
bottle_train_good_011.png,A man in a blue shirt is standing in a cave.
bottle_train_good_012.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_013.png,Major League Baseball player in a blue shirt is standing on a baseball field.
bottle_train_good_014.png,Major League Baseball player in a blue shirt is looking at a camera.
bottle_train_good_015.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_016.png,A man in a blue shirt is standing in a cave.
bottle_train_good_017.png,Major League Baseball player in a blue shirt is looking at a camera.
bottle_train_good_018.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_019.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_020.png,Major League Baseball player in a blue shirt is looking at a map.
bottle_train_good_021.png,A man in a blue shirt is playing a game of tug-of-war.
bottle_train_good_022.png,Warm up your hands.
bottle_train_good_023.png,A man in a blue shirt is playing with a ball in a cave.
bottle_train_good_024.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_025.png,Warm up your hands.
bottle_train_good_026.png,Warm up your hands.
bottle_train_good_027.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_028.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_029.png,Warm up your hands.
bottle_train_good_030.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_031.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_032.png,Major League Baseball player in a blue shirt is standing on a baseball field.
bottle_train_good_033.png,Warm up your hands.
bottle_train_good_034.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_035.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_036.png,Warm up your ears.
bottle_train_good_037.png,Major League Baseball player in a blue shirt is looking at a camera.
bottle_train_good_038.png,The man in the blue shirt is standing in front of a large telescope.
bottle_train_good_039.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_040.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_041.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_042.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_043.png,Warm up your hands.
bottle_train_good_044.png,Major League Baseball player in a blue shirt is playing baseball.
bottle_train_good_045.png,A man in a blue shirt is standing in front of a large rock.
bottle_train_good_046.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_047.png,The man in the blue shirt is standing in front of a large telescope.
bottle_train_good_048.png,The man in the blue shirt is standing in front of a large rock.
bottle_train_good_049.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_050.png,Warm up your hands and enjoy the day.
bottle_train_good_051.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_052.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_053.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
bottle_train_good_054.png,Major League Baseball player in a blue shirt is standing in front of a large rock.
